133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,
133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,
133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,
133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,99,99,99,99,99,99,99,99,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,
133,0,0,0,15,99,99,99,99,99,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,17,17,17,1,1,1,1,1,104,99,99,99,8,0,0,0,0,0,0,0,0,0,0,133,
133,0,0,0,103,88,125,125,125,125,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,33,33,33,17,17,17,17,1,1,2,3,4,5,8,0,0,0,0,0,0,0,0,0,133,
133,0,0,0,103,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,49,49,49,33,33,33,33,17,17,1,1,1,2,104,99,99,8,0,0,0,0,0,0,133,
133,0,0,0,103,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,196,196,196,196,102,0,0,0,0,0,0,129,65,65,65,49,49,49,49,33,33,17,17,1,1,1,2,3,104,99,8,0,0,0,0,133,
133,0,0,0,103,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,18,19,20,21,218,0,0,0,0,0,0,119,58,58,89,65,65,65,65,49,49,33,33,17,17,1,1,2,3,4,5,8,0,0,0,133,
133,0,0,0,103,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,34,35,36,37,218,0,0,0,0,0,0,0,0,0,27,58,58,58,89,65,65,49,49,33,33,17,17,1,2,3,4,104,8,0,0,133,
133,0,0,0,103,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,2,3,4,5,218,0,0,0,0,0,0,0,0,0,0,0,0,0,27,58,89,65,65,49,49,33,33,1,2,3,4,5,40,0,0,133,
133,0,0,0,103,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,105,3,4,5,6,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,58,89,65,65,49,49,1,2,3,4,5,40,0,0,133,
133,0,0,0,103,104,99,99,99,99,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,2,3,4,5,6,6,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,58,89,65,1,1,2,3,4,5,40,0,0,133,
133,0,0,0,119,181,181,89,35,35,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,2,3,4,5,6,22,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,89,17,17,18,19,20,21,40,0,0,133,
133,0,0,0,0,0,0,129,1,1,104,72,72,72,72,72,102,0,0,0,0,0,0,0,97,2,3,4,5,6,6,38,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,33,33,34,35,36,37,40,0,0,133,
133,0,0,0,0,0,0,129,17,1,1,1,2,3,4,5,90,0,0,0,0,0,0,0,129,2,3,4,5,6,22,54,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,49,49,50,51,52,53,40,0,0,133,
133,0,0,0,0,0,0,129,33,17,17,1,2,3,4,5,104,102,0,0,0,0,0,97,105,3,4,5,6,22,38,70,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,65,65,66,67,68,69,40,0,0,133,
133,0,0,0,0,0,0,129,49,33,33,1,1,2,3,4,5,90,0,0,0,0,0,129,2,3,4,5,6,38,54,88,182,0,0,0,0,0,0,7,99,99,99,99,99,99,8,0,0,0,0,0,0,27,58,58,58,58,58,58,56,0,0,133,
133,0,0,0,0,0,0,129,65,49,49,17,1,2,3,4,5,104,102,0,0,0,0,129,2,3,4,5,6,54,88,182,0,0,0,0,0,0,0,129,1,1,2,3,4,5,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,
133,0,0,0,0,0,0,31,89,65,65,33,1,1,2,3,4,5,166,0,0,0,0,129,2,3,4,5,6,88,182,0,0,0,0,0,0,0,0,129,17,1,2,3,4,5,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,
133,0,0,0,0,0,0,0,31,59,89,49,17,1,2,3,4,5,166,0,0,0,0,129,18,19,20,21,22,210,0,0,0,0,0,0,0,0,7,1,2,3,4,5,6,6,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,
133,0,0,0,0,0,0,0,0,0,129,65,1,2,3,4,5,6,166,0,0,0,0,129,34,35,36,37,88,182,0,0,0,0,0,7,72,72,105,5,6,6,6,6,6,22,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,
133,0,0,0,0,0,0,0,0,0,119,89,1,2,3,4,5,6,166,0,0,0,0,129,50,51,52,88,182,0,0,0,0,0,0,129,2,3,4,5,6,22,22,22,22,38,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,
133,0,0,0,0,0,0,0,0,0,0,129,1,2,3,4,5,6,166,0,0,0,0,119,120,120,120,56,0,0,0,0,0,0,0,129,1,2,3,4,5,6,38,38,38,54,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,
133,0,0,0,0,0,0,0,0,0,0,129,17,18,19,20,21,22,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,1,2,3,4,5,6,54,54,54,70,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,
133,0,0,0,0,0,0,0,0,0,0,129,33,34,35,36,37,152,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,17,18,19,20,21,22,70,70,88,58,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,
133,0,0,0,0,0,0,0,0,0,0,129,49,50,51,52,53,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,89,35,36,37,88,58,58,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,
133,0,0,0,0,0,0,0,0,0,0,129,65,66,67,68,69,166,0,0,0,0,0,0,0,0,0,11,12,0,0,0,0,0,0,0,0,55,120,89,53,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,
