115,116,115,116,115,116,115,116,115,116,115,116,115,116,115,116,115,116,115,116,115,116,115,116,115,116,115,116,115,116,115,116,115,116,115,116,115,116,115,116,115,116,115,116,115,116,115,116,115,116,115,116,115,116,115,116,115,116,115,116,115,116,115,116,
99,100,99,114,113,114,113,114,113,114,113,114,113,114,113,114,113,114,113,114,113,114,113,114,113,114,113,114,113,114,113,114,113,114,113,114,113,114,113,114,113,114,113,114,113,114,113,114,113,114,113,114,113,114,113,114,113,114,113,114,113,114,113,100,
99,100,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,116,
115,116,114,0,0,0,0,0,47,48,0,47,48,0,0,0,0,0,97,98,97,98,97,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,100,
99,100,98,0,0,0,47,48,63,64,0,63,64,0,0,0,0,0,113,115,116,115,116,115,98,97,98,97,98,0,0,0,0,0,0,0,0,97,98,97,98,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,97,116,
115,116,114,0,0,0,63,64,47,48,0,0,81,0,0,0,0,0,97,99,100,99,100,99,100,99,100,99,100,98,0,0,0,0,0,0,97,99,100,99,100,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,100,
99,100,98,0,47,48,0,0,63,64,0,0,0,0,0,0,0,0,113,115,116,115,116,115,116,115,116,115,116,114,0,0,0,97,98,97,116,115,116,115,116,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,116,
115,116,114,0,63,64,0,82,0,0,0,0,0,0,0,0,0,0,0,113,100,99,100,99,100,99,100,99,100,98,0,0,97,99,100,99,100,99,100,99,100,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,100,
99,100,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,115,116,115,116,115,116,115,116,114,0,0,113,115,116,115,116,115,116,115,116,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,116,
115,116,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,99,100,99,100,99,100,99,100,98,0,0,97,99,100,99,100,99,100,99,100,98,0,0,0,117,118,118,118,122,0,0,0,0,0,0,0,0,0,0,0,0,113,100,
99,100,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,115,116,115,116,115,116,115,116,114,0,0,113,115,116,115,116,115,116,115,116,114,0,0,117,165,134,134,134,166,122,0,0,0,0,0,0,0,0,0,0,0,97,116,
115,116,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,99,100,99,100,99,100,99,100,98,0,0,97,99,100,99,100,99,114,113,114,0,0,0,133,134,134,134,134,134,135,0,0,0,0,0,0,0,28,0,0,0,113,100,
99,100,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,98,97,116,115,116,115,116,115,116,115,116,100,98,97,116,115,116,115,116,114,0,0,0,0,0,0,133,134,13,134,134,134,135,0,0,0,0,0,0,0,0,0,0,0,97,116,
115,116,114,0,0,0,0,0,0,0,0,0,0,0,0,0,97,99,100,99,100,99,100,99,100,99,100,99,100,99,100,99,100,99,100,99,100,98,0,0,0,0,0,0,133,134,134,134,134,134,135,0,0,0,0,0,0,0,0,0,0,0,113,100,
99,100,98,0,0,0,0,0,0,0,0,0,0,0,0,97,116,115,116,115,116,115,116,115,116,115,116,115,116,115,116,115,116,115,116,115,116,114,0,0,0,0,0,0,133,134,134,12,134,134,166,119,0,0,0,0,0,0,0,0,0,0,97,116,
115,116,114,0,0,0,0,0,0,0,0,0,0,0,97,99,100,99,100,99,100,99,100,99,100,99,100,99,100,99,100,99,100,99,100,99,114,0,0,0,0,117,118,118,165,134,134,134,134,134,134,135,0,0,0,0,0,0,0,0,0,0,113,100,
99,100,98,0,0,0,0,0,0,0,0,0,0,97,116,115,116,115,116,115,116,115,116,115,116,115,116,115,116,115,116,115,116,115,116,114,0,0,0,0,0,133,134,134,134,134,134,134,134,134,184,151,0,0,0,0,0,0,0,0,0,0,97,116,
115,116,114,0,0,0,0,0,0,0,0,0,97,99,100,99,100,99,100,99,114,113,114,113,114,113,100,99,100,99,100,99,114,113,114,0,0,0,0,117,118,165,134,134,134,134,134,134,134,134,135,0,0,0,0,0,0,0,0,0,0,0,113,100,
99,100,98,0,0,0,0,0,0,0,0,0,113,115,116,115,116,115,116,114,0,0,0,0,0,0,113,115,116,115,116,114,0,0,0,0,0,0,0,133,134,134,134,134,12,134,134,134,11,182,151,0,0,0,0,0,0,0,0,0,0,0,97,116,
115,116,114,0,0,0,0,0,0,0,0,0,97,99,100,99,100,99,100,98,0,0,0,0,0,0,97,99,100,99,100,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,113,100,
99,100,98,0,0,0,0,0,0,0,0,0,113,115,116,115,116,115,116,114,0,0,0,0,0,0,113,115,116,115,116,114,0,0,0,0,0,0,0,133,134,134,12,134,134,134,134,182,151,0,0,0,0,0,0,0,0,0,0,0,0,0,97,116,
115,116,114,0,0,0,0,0,0,0,0,0,97,99,100,99,100,99,100,98,0,0,58,59,0,0,97,99,100,99,100,98,0,0,0,0,0,0,117,165,134,134,134,134,134,134,182,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,100,
99,100,98,0,0,0,0,0,0,0,0,0,113,115,116,115,116,115,116,114,0,0,0,0,0,97,116,115,116,115,116,114,0,0,0,0,117,118,167,134,134,134,134,134,134,182,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,116,
115,116,114,0,0,0,0,29,0,0,0,0,97,99,100,99,100,99,100,98,0,0,0,0,97,99,100,99,100,99,100,98,0,0,0,117,165,134,134,134,134,134,134,134,182,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,100,
99,100,98,0,0,0,29,28,29,0,0,0,113,115,116,115,116,115,116,114,0,0,0,97,116,115,116,115,116,115,116,114,0,0,0,133,134,134,134,134,134,134,134,134,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,116,
115,116,114,0,0,0,0,29,0,0,0,0,97,99,100,99,100,99,100,98,0,0,97,99,100,99,100,99,100,116,114,0,0,0,117,165,134,134,134,134,134,134,134,134,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,100,
99,100,98,0,0,0,0,0,0,0,0,0,113,115,116,115,116,115,116,114,0,0,113,115,116,115,116,115,116,114,0,0,0,117,167,134,134,134,134,134,134,134,134,134,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,116,
115,116,114,0,0,0,0,0,0,0,0,0,0,113,114,113,114,113,114,0,0,0,97,99,100,99,100,116,114,0,0,0,117,165,134,134,12,134,134,134,134,134,134,134,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,100,
99,100,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,115,116,115,116,114,0,0,0,0,133,134,134,134,134,134,134,12,134,134,134,134,70,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,97,116,
115,116,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,114,113,114,0,0,0,0,117,165,134,134,134,134,134,134,134,134,134,134,134,135,0,0,0,0,129,130,0,0,0,0,0,0,0,0,0,0,0,113,100,
99,100,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,118,118,165,134,134,134,134,134,134,134,134,134,134,182,150,151,0,0,0,129,178,177,130,0,0,0,0,0,0,0,0,0,0,97,116,
115,116,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,165,134,134,134,134,134,134,134,134,134,134,134,134,182,151,0,0,0,0,0,145,177,178,146,0,0,0,0,0,0,0,0,0,0,113,100,
99,100,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,165,134,134,134,134,134,134,134,134,134,134,134,134,134,135,0,0,0,0,0,0,129,178,177,130,0,0,0,0,0,0,0,0,0,0,97,116,
115,116,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,165,134,134,134,134,134,134,12,134,134,134,182,150,150,150,151,0,0,0,0,0,129,178,177,178,146,0,0,0,0,0,0,0,0,0,0,113,100,
99,100,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,134,134,134,134,134,134,134,134,134,134,134,70,0,0,0,0,0,0,0,0,129,178,177,178,162,130,0,0,0,0,0,0,0,0,0,0,97,116,
115,116,114,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,117,165,134,134,134,134,134,134,134,134,134,134,182,151,0,0,0,0,0,0,0,0,145,177,178,177,178,146,0,0,0,0,0,0,0,0,0,0,113,100,
99,100,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,134,134,134,134,134,134,134,134,134,182,150,151,0,0,0,0,0,0,0,0,0,129,178,177,178,162,130,129,130,129,130,0,0,0,0,0,0,97,116,
115,116,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,134,134,134,134,134,134,134,134,182,151,0,0,0,0,0,0,0,0,129,130,129,161,162,161,162,161,162,161,162,161,162,130,0,0,0,0,0,113,100,
99,100,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,165,134,134,134,134,134,134,182,150,151,0,0,0,0,0,0,129,130,129,161,162,178,177,178,177,178,177,178,177,178,177,178,162,130,0,0,0,0,97,116,
115,116,114,0,0,0,0,0,0,0,0,0,0,120,118,118,118,118,118,118,118,118,118,165,134,134,13,134,134,134,134,135,0,0,0,0,0,0,0,129,161,162,161,162,161,162,161,162,161,146,145,162,161,162,161,162,161,162,130,0,0,0,113,100,
99,100,98,0,0,0,29,0,0,0,0,0,0,133,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,182,151,0,0,0,0,129,130,129,178,177,178,177,178,177,178,177,178,146,0,0,145,177,178,177,178,177,178,146,0,0,0,97,116,
115,116,114,0,0,0,0,0,0,0,0,0,117,165,134,134,134,134,134,134,134,134,134,134,134,134,134,134,182,150,151,0,0,0,0,129,161,162,161,162,161,162,161,162,161,162,161,162,130,0,0,129,161,162,161,162,161,162,130,0,0,0,113,100,
99,100,98,0,0,0,0,0,0,0,0,117,165,134,134,134,134,134,134,12,134,134,134,12,134,134,134,134,135,0,0,0,0,0,129,178,177,178,177,178,177,178,177,178,177,178,177,178,146,0,0,145,177,178,177,178,177,178,146,0,0,0,97,116,
115,116,114,0,0,0,0,0,0,0,117,165,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,135,0,0,0,0,129,161,162,161,162,161,162,161,162,161,162,161,162,161,162,130,0,0,129,161,162,161,162,161,162,130,0,0,0,113,100,
99,100,98,0,0,0,0,117,118,118,165,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,135,0,0,0,129,178,177,178,177,178,146,145,146,145,177,178,177,178,177,178,146,0,0,145,177,178,177,178,177,178,146,0,0,0,97,116,
115,116,114,0,0,117,118,165,134,134,134,134,12,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,135,0,0,129,161,162,161,162,178,146,0,0,0,129,161,162,161,162,161,162,130,0,0,129,161,162,161,162,161,146,0,0,0,0,113,100,
113,114,0,117,0,165,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,135,0,0,145,177,178,177,178,146,0,0,0,0,145,177,178,177,178,177,178,146,0,0,145,177,178,177,178,146,0,0,0,0,0,97,116,
118,118,118,165,0,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,182,150,151,0,0,129,161,162,161,162,130,0,0,0,0,129,161,162,161,162,161,162,130,0,0,129,161,162,161,162,130,0,0,0,0,0,113,100,
134,134,134,134,0,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,182,150,150,151,0,0,0,0,145,177,178,177,178,146,0,0,0,129,161,177,178,177,178,177,178,146,0,0,145,177,178,177,178,146,0,0,0,0,0,97,116,
134,134,134,134,0,134,134,134,134,134,134,134,134,134,134,134,134,134,134,182,150,150,150,151,0,0,0,0,0,0,0,129,161,162,161,162,130,0,0,129,161,162,161,162,161,162,161,162,130,0,0,0,145,146,145,146,0,0,0,0,0,0,113,100,
134,134,134,134,0,134,134,134,134,134,134,182,150,150,150,150,73,150,150,151,0,0,0,0,0,0,0,0,0,0,0,145,177,178,177,178,146,0,0,145,177,178,177,178,177,178,177,178,146,0,0,0,0,0,0,0,0,0,0,0,0,0,97,116,
